"['time', 'Speed [km/h]']","['time', 'Steer [deg]']","['time', 'Yaw [deg]']","['time', 'ax [m/s²]']","['time', 'ay [m/s²]']","['time', 'az [m/s²]']"
4.69,42.25710525512695,-145.78525153166632,194.5963924728404,-0.23735235631465912,-6.848586559295654,-0.22541724145412445
4.7,42.27012405395508,-145.82544036474266,192.38582906872244,-0.24015311896800995,-6.854663848876953,-0.22579720616340637
4.71,42.27639312744141,-145.8453845171191,191.28007608361074,-0.24157164990901947,-6.857627868652344,-0.22598814964294434
4.72,42.28844375610352,-145.88467176522502,189.06765486803855,-0.24446183443069458,-6.863398551940918,-0.22637096047401428
4.73,42.29797439575196,-145.91659606940567,187.22305299964987,-0.2469332367181778,-6.868041038513184,-0.22668634355068207
4.74,42.3052562713623,-145.9414579579845,185.74678957282165,-0.24895311892032623,-6.871643543243408,-0.2269320785999298
4.75,42.31559371948242,-145.9774257341538,183.53143137590638,-0.252049058675766,-6.876853942871094,-0.22728344798088074
4.76,42.32049636840821,-145.99471977313226,182.4233288057202,-0.25362280011177063,-6.879368782043457,-0.22744984924793243
4.7700000000000005,42.32974891662598,-146.02779154909348,180.2063040426474,-0.2568097710609436,-6.884207725524902,-0.22776345908641815
4.78,42.335509872436525,-146.04863728644034,178.72771835150138,-0.2589549720287323,-6.887284278869629,-0.22795945405960083
4.79,42.34224586486817,-146.0732532882091,176.8788407846923,-0.2616487741470337,-6.890952110290527,-0.22819223999977112
4.8,42.3472583770752,-146.09176310085982,175.39925788592745,-0.2638072669506073,-6.895080089569092,-0.22846075892448425
4.8100000000000005,42.353057098388675,-146.11341480052874,173.54920552658112,-0.26650312542915344,-6.897028923034668,-0.22858989238739014
4.82,42.35932960510254,-146.1372248399754,171.32835585757311,-0.26972872018814087,-6.900696277618408,-0.22883374989032745
4.83,42.36218605041504,-146.14824876529582,170.2176168343673,-0.2713373899459839,-6.902414321899414,-0.22894831001758575
4.84,42.367332458496094,-146.1686163894008,167.99556505206542,-0.2745489180088043,-6.905618667602539,-0.22916260361671448
4.8500000000000005,42.37035026550293,-146.18096537142017,166.51378283238782,-0.27668946981430054,-6.9075846672058105,-0.22929444909095764
4.86,42.37365303039551,-146.19509020262376,164.6611486615352,-0.27937349677085876,-6.909852027893066,-0.22944703698158264
4.87,42.37591896057129,-146.20536280713546,163.17872440407564,-0.2815382182598114,-6.9115142822265625,-0.22956359386444092
4.88,42.37827072143555,-146.21694680796782,161.325325252036,-0.28428828716278076,-6.913402557373047,-0.22970786690711975
4.89,42.38036842346192,-146.22895428052868,159.10073263936286,-0.2877248227596283,-6.9153923988342285,-0.22985775768756866
4.9,42.381106567382815,-146.23409058278455,157.98825874810785,-0.2895323634147644,-6.916266441345215,-0.22992372512817383
4.91,42.38192367553711,-146.2423414513019,155.76294213538267,-0.29342401027679443,-6.917764186859131,-0.23004114627838135
4.92,42.38193397521973,-146.24608439496708,154.27916550046746,-0.29630160331726074,-6.918566703796387,-0.23011143505573273
4.93,42.38126792907715,-146.2483793385282,152.42420906529705,-0.3003353774547577,-6.919330596923828,-0.23019297420978546
4.94,42.38012466430664,-146.24792854604297,150.9400499397883,-0.304002583026886,-6.919732093811035,-0.23025408387184143
4.95,42.37781753540039,-146.24398069670272,149.084656372511,-0.3092729449272156,-6.919943332672119,-0.23032256960868835
4.96,42.37353630065918,-146.23313435630072,146.85793274081684,-0.3168509900569916,-6.919709205627441,-0.23038877546787262
4.97,42.369594955444335,-146.221413751685,145.37332282282284,-0.32280558347702026,-6.919214248657227,-0.23041781783103943
4.98,42.363229751586914,-146.2009368445533,143.51745114230366,-0.33141401410102844,-6.9181647300720215,-0.23042872548103333
4.99,42.35681648254395,-146.17920318261432,142.03269096014796,-0.33933091163635254,-6.916934013366699,-0.23041118681430817
5.0,42.34689102172852,-146.14434189709058,140.17670999660206,-0.35064300894737244,-6.9148335456848145,-0.2303493618965149
5.01,42.33174705505371,-146.0895774403254,137.94957655355765,-0.3663448691368103,-6.911360263824463,-0.2302180379629135
5.0200000000000005,42.32273483276367,-146.0563280794458,136.83606447354882,-0.37418752908706665,-6.909235000610352,-0.23010767996311188
5.03,42.30218353271484,-145.97836830025926,134.60931352109793,-0.3865606486797333,-6.904362678527832,-0.22945377230644226
5.04,42.283098220825195,-145.90457493646645,132.75419316138746,-0.3939323425292969,-6.899461269378662,-0.22854961454868317
5.05,42.26686592102051,-145.84236557350596,131.270648752904,-0.3985077738761902,-6.894829750061035,-0.22781042754650116
5.0600000000000005,42.24127464294434,-145.74731666101607,129.04662987612113,-0.40388572216033936,-6.886630535125732,-0.2272106558084488
5.07,42.22801895141602,-145.6996829217444,127.93531711702504,-0.40606608986854553,-6.882047653198242,-0.22706668078899384
5.08,42.20075912475586,-145.60530336779317,125.71424888196361,-0.40972018241882324,-6.8718342781066895,-0.22705619037151337
5.09,42.17738227844239,-145.52793098487527,123.8650571264527,-0.4122946262359619,-6.86257791519165,-0.22691938281059265
5.1000000000000005,42.15830039978027,-145.46688275407368,122.38682660514351,-0.4140869677066803,-6.8549299240112305,-0.22663237154483795
5.11,42.13399658203125,-145.39158674866346,120.54046254794899,-0.4169119596481323,-6.8451738357543945,-0.22601792216300964
5.12,42.11390190124512,-145.33175429153414,119.06448598906591,-0.42221128940582275,-6.837074279785156,-0.22550484538078308
5.13,42.081306838989256,-145.23844024709345,116.85232432068219,-0.4383090138435364,-6.824282646179199,-0.22502151131629944
5.14,42.050349426269534,-145.15004393885513,115.01031792417812,-0.45935624837875366,-6.812777519226074,-0.2249971628189087
5.15,42.02215576171875,-145.06657902719758,113.5375174032591,-0.4806780219078064,-6.803010940551758,-0.22495773434638977
5.16,41.981561279296876,-144.93971509355376,111.69739613896597,-0.5125839710235596,-6.789958953857422,-0.22478382289409637
5.17,41.94431419372559,-144.81584278276642,110.22598214644846,-0.5395423769950867,-6.7789225578308105,-0.22404904663562775
5.18,41.89163818359375,-144.63032118453052,108.38775284455542,-0.5729249715805054,-6.763763904571533,-0.22231456637382507
5.19,41.819931793212895,-144.3621542973375,106.18403328998583,-0.6088745594024658,-6.742828369140625,-0.21936166286468506
5.2,41.76757164001465,-144.15444824467738,104.71678571286203,-0.6294044256210327,-6.726567268371582,-0.2172386795282364
5.21,41.697760391235356,-143.86430180873526,102.8856598077058,-0.6510584950447083,-6.702970027923584,-0.21520908176898956
5.22,41.638976669311525,-143.6101504697191,101.42369196681042,-0.6650471091270447,-6.681490421295166,-0.2139699012041092
5.23,41.562556457519534,-143.27298501153058,99.60062568487481,-0.6787086725234985,-6.651400089263916,-0.21274827420711517
5.24,41.46754531860352,-142.8607147932286,97.42038832067172,-0.6903677582740784,-6.611528396606445,-0.21167653799057007
5.25,41.418999481201176,-142.660781495844,96.33358911050681,-0.6947223544120789,-6.590764999389648,-0.21089284121990204
5.26,41.32031478881836,-142.31043377255736,94.16686869067117,-0.7015519738197327,-6.549850940704346,-0.20864178240299225
5.2700000000000005,41.25356597900391,-142.12427013653948,92.72739266271263,-0.7050355672836304,-6.5233378410339355,-0.20680886507034302
5.28,41.16925277709961,-141.9520264260501,90.93335468474957,-0.7086989879608154,-6.492453098297119,-0.2042396068572998
5.29,41.06728935241699,-141.84188279549448,88.78748683245,-0.7095373868942261,-6.459234714508057,-0.20108497142791748
5.3,41.016347122192386,-141.83003924747368,87.71704592534725,-0.7077516317367554,-6.444476127624512,-0.19958190619945526
5.3100000000000005,40.91538963317871,-141.8817847606257,85.58033735672466,-0.7013968825340271,-6.417982578277588,-0.1970459669828415
5.32,40.83269691467285,-141.95575570933693,83.80332021017327,-0.6928889155387878,-6.39685583114624,-0.1956791877746582
5.33,40.76794281005859,-142.05416507489846,82.38374735345616,-0.6841256022453308,-6.381848335266113,-0.19493067264556885
5.34,40.67381401062012,-142.28718380862264,80.25719527612937,-0.6681177616119385,-6.362685203552246,-0.19425196945667267
5.3500000000000005,40.59858512878418,-142.56577356448912,78.48686488477543,-0.6532018780708313,-6.3501129150390625,-0.19395770132541656
5.36,40.54069061279297,-142.8491854339096,77.07116474531772,-0.6407895684242249,-6.342842102050781,-0.19398625195026398
5.37,40.4712776184082,-143.28372206890583,75.30143541061072,-0.6252984404563904,-6.3378496170043945,-0.19382871687412262
5.38,40.39234085083008,-143.92492656780828,73.17614008809122,-0.6071493625640869,-6.337945938110352,-0.19346264004707336
5.39,40.354647445678715,-144.29629761336022,72.11224250221335,-0.5983026027679443,-6.340635299682617,-0.19332045316696167
5.4,40.28279342651367,-145.16176454347087,69.9805814433874,-0.5811462998390198,-6.352221965789795,-0.19331438839435577
5.41,40.226433563232426,-146.13812642494585,68.19870803233613,-0.5681952238082886,-6.374176025390625,-0.1942555010318756
5.42,40.18365554809571,-147.02101033744006,66.76798147670439,-0.5574518442153931,-6.395920753479004,-0.19575515389442444
5.43,40.123677062988286,-148.41461481493278,64.6108164915176,-0.5399617552757263,-6.433155059814453,-0.19769351184368134
5.44,40.09570655822754,-149.13336928167155,63.526687885318154,-0.5305392742156982,-6.453551769256592,-0.19848087430000305
5.45,40.04417381286621,-150.58246221598145,61.34655980414178,-0.5097920894622803,-6.495502948760986,-0.20026084780693054
5.46,40.006150817871095,-151.764098602772,59.51730537081814,-0.48989781737327576,-6.529679298400879,-0.20226344466209412
5.47,39.979330444335936,-152.6640170070562,58.045754774517235,-0.47174930572509766,-6.555222511291504,-0.2041952759027481
5.48,39.9508415222168,-153.69769783604593,56.196518622776715,-0.4456366300582886,-6.583704471588135,-0.20703549683094025
5.49,39.93249092102051,-154.42224430320087,54.70986647822091,-0.4226745367050171,-6.602541923522949,-0.2093917280435562
5.5,39.912736129760745,-155.275676439994,52.46941416629499,-0.38607579469680786,-6.622597694396973,-0.21237625181674957
5.51,39.9032844543457,-155.71795850950897,50.59481410707163,-0.3580988347530365,-6.629673957824707,-0.21411778032779694
5.5200000000000005,39.899621200561526,-155.85531361371793,49.09184464058866,-0.33927708864212036,-6.627381801605225,-0.2152269035577774
5.53,39.8989070892334,-155.71343692427843,47.21130231678739,-0.3201301693916321,-6.613214492797852,-0.2161094695329666
5.54,39.90218238830567,-155.03668812093522,44.956165098145945,-0.30316659808158875,-6.577935695648193,-0.2161831259727478
5.55,39.90597267150879,-154.25750014042018,43.45659023568047,-0.2948247790336609,-6.5418243408203125,-0.21618984639644623
5.5600000000000005,39.911675262451176,-152.9060242697281,41.59025470535283,-0.2867938280105591,-6.482921600341797,-0.2146492898464203
5.57,39.91673583984375,-151.49996152718927,40.106570277991395,-0.279598593711853,-6.423072338104248,-0.21155481040477753
5.58,39.92340660095215,-149.32600793702258,38.2678287119106,-0.27206525206565857,-6.3306403160095215,-0.20571978390216827
5.59,39.93103523254395,-146.11207608345143,36.091546027236944,-0.2652221918106079,-6.194029808044434,-0.19651612639427185
5.6000000000000005,39.93439979553223,-144.25765240303627,35.01853013881711,-0.2622525691986084,-6.114928722381592,-0.19116386771202087
5.61,39.9398551940918,-140.0494225912297,32.90878715703773,-0.2558230459690094,-5.9337053298950195,-0.17971955239772797
5.62,39.94295883178711,-136.07061883364383,31.193549071529105,-0.24924267828464508,-5.759469032287598,-0.16963806748390198
5.63,39.94447288513184,-132.57364394086733,29.853595729966834,-0.24291451275348663,-5.604879379272461,-0.16100023686885834
5.64,39.94532432556152,-126.76824269354496,27.904097523852407,-0.23037654161453247,-5.346227169036865,-0.1469411700963974
5.65,39.945211029052736,-123.61862390119863,26.959260380491617,-0.22291427850723267,-5.2049031257629395,-0.1396256983280182
5.66,39.94408836364746,-116.8666950386959,25.135840636266455,-0.20616406202316284,-4.900054454803467,-0.12426913529634476
5.67,39.94235801696777,-110.7957428666326,23.689669315374022,-0.19112025201320648,-4.624360084533691,-0.11070334166288376
5.68,39.9404354095459,-105.68404295217339,22.58459251899015,-0.17884215712547302,-4.391189098358154,-0.09995954483747482
5.69,39.93742790222168,-99.01032658585646,21.27208458506028,-0.1627318263053894,-4.086235523223877,-0.08634844422340393
5.7,39.933091735839845,-90.65583043839362,19.80358537577108,-0.14315932989120483,-3.705754518508911,-0.07026561349630356
5.71,39.9298095703125,-84.8864720993214,18.892094923485583,-0.1302429437637329,-3.442657232284546,-0.06020557880401611
5.72,39.925336074829104,-77.46829926441893,17.8315270548281,-0.11450672149658203,-3.106356143951416,-0.04847864434123039
5.73,39.91949272155762,-68.28702920849356,16.67833328328878,-0.09670563042163849,-2.6934595108032227,-0.035697855055332184
5.74,39.91639595031739,-63.58496988950587,16.151998905847595,-0.08839686959981918,-2.4817166328430176,-0.030083145946264267
5.75,39.90986251831055,-53.9939670305552,15.202530894229538,-0.07324928045272827,-2.053370714187622,-0.02025737054646015
5.76,39.90408782958985,-45.790127780709916,14.518695769622447,-0.062271539121866226,-1.6878117322921753,-0.013129358179867268
5.7700000000000005,39.899253845214844,-39.09507731852045,14.043530608122062,-0.05476808547973633,-1.3903800249099731,-0.008360697887837887
5.78,39.892929840087895,-30.564328139525433,13.541289722978098,-0.04718296229839325,-1.0132973194122314,-0.003241100115701556
5.79,39.88476905822754,-19.951390669410152,13.069950321186566,-0.04082928225398064,-0.5455996990203857,0.0016522081568837166
5.8,39.87911796569824,-12.856106489783576,12.84591499376827,-0.03821483626961708,-0.15629249811172485,0.004363234620541334
5.8100000000000005,39.87169532775879,-3.8520947838588455,12.662783107968242,-0.037937745451927185,0.15875153243541718,0.005624022800475359
5.82,39.862188720703124,7.130593696314605,12.587363305379315,-0.04100562259554863,0.6352154016494751,0.005808866582810879
5.83,39.85358848571777,16.409993933819194,12.646521281328088,-0.04739255830645561,1.0353691577911377,0.004485341254621744
5.84,39.8422966003418,27.65146760947385,12.865746448023403,-0.05828442797064781,1.5159354209899902,0.0007996385102160275
5.8500000000000005,39.83217544555664,37.071445946702,13.172902616319814,-0.06963364779949188,1.9156575202941895,-0.003919196780771017
5.86,39.819345474243164,48.36643756959829,13.691423257350502,-0.08566505461931229,2.3896453380584717,-0.011796337552368641
5.87,39.80828361511231,57.715317052661185,14.248186127544091,-0.10038497298955917,2.7788796424865723,-0.019666004925966263
5.88,39.795082855224614,68.76163173316107,15.064610591866764,-0.11756692826747894,3.2320399284362793,-0.030935155227780342
5.89,39.78488960266113,77.74824822793025,15.866589206094858,-0.12947341799736023,3.5977065563201904,-0.0412621907889843
5.9,39.77506370544434,88.1654000330344,16.971191304331416,-0.1383960098028183,4.014726161956787,-0.05500855669379234
5.91,39.77007179260254,96.47756949821067,18.00623987870244,-0.1425447165966034,4.344697952270508,-0.06721863895654678
5.92,39.76861267089844,102.85597580557292,18.90637684904008,-0.14433258771896362,4.595187664031982,-0.07752162218093872
5.93,39.770298385620116,110.4574367668527,20.11787823797651,-0.14607825875282288,4.890841960906982,-0.09131772071123123
5.94,39.777151107788086,118.98070688870654,21.691847520881755,-0.15155765414237976,5.221289157867432,-0.10823209583759308
5.95,39.78632125854492,125.54711415297339,23.097515819996012,-0.1573517918586731,5.473606109619141,-0.12226303666830063
5.96,39.801214599609374,132.71874447959507,24.888772203419585,-0.1633336991071701,5.748982906341553,-0.13807342946529388
5.97,39.81690788269043,138.08521045009576,26.461551325861958,-0.1667005568742752,5.956232070922852,-0.15011942386627197
5.98,39.83167419433594,141.9880625041111,27.76760985366804,-0.16808319091796875,6.10675573348999,-0.15885837376117706
5.99,39.862841033935545,148.05867999690506,30.176677338086776,-0.16756463050842285,6.342952728271484,-0.17313724756240845
6.0,39.894313430786134,152.39131487425428,32.297826735780085,-0.1641329675912857,6.5127482414245605,-0.1840401440858841
6.01,39.92416191101074,155.48525396448665,34.115483507893046,-0.15955086052417755,6.63549280166626,-0.1924172043800354
6.0200000000000005,39.95036430358887,157.63904483622346,35.598276595567796,-0.15504053235054016,6.722185134887695,-0.19868099689483643
6.03,39.99343414306641,160.36091620160855,37.86385034326103,-0.1474575400352478,6.834905624389648,-0.20679056644439697
6.04,40.03259353637696,162.19208991808898,39.784325368044776,-0.14040318131446838,6.913154602050781,-0.21203549206256866
6.05,40.083216476440434,163.8439848292349,42.12094674348448,-0.13138270378112793,6.987415313720703,-0.21704688668251038
6.0600000000000005,40.12819862365723,164.7583695741812,44.08951996040346,-0.1234317347407341,7.032941818237305,-0.22030800580978394
6.07,40.185131835937504,165.34595708809903,46.470650263569546,-0.11395253241062164,7.069379806518555,-0.22332866489887238
6.08,40.234669876098636,165.45644222811316,48.46548897294181,-0.10660002380609512,7.085653781890869,-0.2252439558506012
6.09,40.29610061645508,165.20530983271013,50.86599993787782,-0.09832247346639633,7.090845584869385,-0.22681878507137299
6.1000000000000005,40.369825744628905,164.48805800758876,53.668358252442346,-0.08979558199644089,7.081497669219971,-0.22657057642936707
6.11,40.43418502807617,163.58753854665758,56.0662600851154,-0.08364743739366531,7.063019752502441,-0.22543372213840485
6.12,40.4882926940918,162.71541901229534,58.058554549021835,-0.07945961505174637,7.043613433837891,-0.22365620732307434
6.13,40.53166122436524,161.62731523599896,60.439783889930894,-0.07620806992053986,7.018347263336182,-0.22008763253688812
6.140000000000001,40.58575859069824,161.06980787518583,61.62607163554622,-0.07500424236059189,7.004737377166748,-0.2180512547492981
6.15,40.67194633483887,159.55085576604503,64.77454295611197,-0.07106152176856995,6.966932773590088,-0.21277333796024323
6.16,40.704101943969725,158.97130055459112,65.94938330467836,-0.07018040120601654,6.952317714691162,-0.21119028329849243
6.17,40.76884231567383,157.77944620480224,68.32452011684776,-0.06952541321516037,6.921879768371582,-0.20888790488243103
6.18,40.82122993469238,156.79285269995057,70.26389085997035,-0.0700003057718277,6.896198272705078,-0.20770619809627533
6.19,40.88294906616211,155.61982235151424,72.57857366779598,-0.07154760509729385,6.86541223526001,-0.2065669298171997
6.2,40.933266448974614,154.66544001878836,74.49700988111248,-0.07364734262228012,6.840311050415039,-0.20545810461044312
6.21,40.99211540222168,153.56176341118433,76.78683763054842,-0.07700242847204208,6.811774730682373,-0.2037045806646347
6.22,41.04065780639649,152.66834734699,78.71953527885191,-0.08017043769359589,6.789102077484131,-0.2019232213497162
6.23,41.09704513549805,151.66443248240319,81.02016838755482,-0.08423358201980591,6.764530181884766,-0.19969257712364197
6.24,41.14194831848145,150.90282540881174,82.89975448487228,-0.08779484778642654,6.746588706970215,-0.19802501797676086
6.25,41.21120338439942,149.81325997203297,85.8916915300397,-0.09390197694301605,6.722332000732422,-0.19599349796772003
6.26,41.25288276672364,149.21483977809146,87.75302736189488,-0.09792811423540115,6.710036277770996,-0.19514621794223785
6.2700000000000005,41.30129470825195,148.57843007198636,89.97901333315872,-0.10293792933225632,6.698157787322998,-0.1944616436958313
6.28,41.324853515625,148.2916577494942,91.08924009217678,-0.10549818724393845,6.693356990814209,-0.194219172000885
6.29,41.37070083618164,147.77588284450985,93.30485783628053,-0.11069753021001816,6.6858744621276855,-0.19387924671173096
6.3,41.40763893127441,147.39912960989196,95.14691204410879,-0.11507542431354523,6.681552886962891,-0.19371402263641357
6.3100000000000005,41.450492477416994,147.00274641159945,97.3530631460229,-0.12034673243761063,6.67830228805542,-0.19362734258174896
6.32,41.48500328063965,146.71321469268258,99.18848524016707,-0.1247391551733017,6.676984786987305,-0.19357100129127502
6.33,41.52502098083496,146.40824674624153,101.38799739820794,-0.1299826055765152,6.676765441894531,-0.1935984492301941
6.34,41.5572452545166,146.1852683905973,103.21886375617571,-0.1342877596616745,6.677563667297363,-0.19361519813537598
6.3500000000000005,41.595161819458006,145.94724995840068,105.44714467100066,-0.1394636631011963,6.679449081420898,-0.1936679631471634
6.36,41.61330986022949,145.8421333470742,106.54397742905633,-0.14198316633701324,6.681641578674316,-0.1937645673751831
6.37,41.648600006103514,145.65341522030673,108.73655011490047,-0.14695903658866882,6.683778285980225,-0.1938776671886444
6.38,41.67699966430664,145.516510908583,110.56280609517847,-0.15103955566883087,6.686897277832031,-0.19405531883239746
6.390000000000001,41.709907150268556,145.3799617666961,112.75356878089255,-0.15589453279972076,6.691502094268799,-0.19431032240390778
6.4,41.736851119995116,145.28069179729914,114.61199495216133,-0.15990562736988068,6.69579553604126,-0.1945817768573761
6.41,41.76795959472656,145.17586205391777,116.83523518737881,-0.16458876430988312,6.7012410163879395,-0.19492082297801971
6.42,41.79260330200196,145.10011525602235,118.6602207524712,-0.16834868490695953,6.7058844566345215,-0.19518287479877472
6.43,41.82114372253418,145.0213631748921,120.85029358907912,-0.17275866866111755,6.711648941040039,-0.19551663100719452
6.44,41.83500366210938,144.96500045386114,122.67551138060328,-0.17634572088718414,6.716577053070068,-0.19581586122512817
6.45,41.86192359924316,144.925904451052,124.13584680628702,-0.17916305363178253,6.720617294311523,-0.19606216251850128
6.46,41.88356323242188,144.88444520279,125.9615427110531,-0.18262150883674622,6.725796222686768,-0.19637249410152435
6.47,41.90860862731934,144.84503501127904,128.1528449817116,-0.18667830526828766,6.732188701629639,-0.19674217700958252
6.48,41.932672119140626,144.8160476884415,130.3447892901521,-0.1906343698501587,6.738748073577881,-0.19710855185985565
6.49,41.95200462341309,144.79906783816486,132.17197417615722,-0.1938452124595642,6.7443108558654785,-0.19741825759410858
6.5,41.97103843688965,144.787825346791,134.03295483817558,-0.19702914357185364,6.750036239624023,-0.1977422833442688
6.51,41.99296989440918,144.7815688935113,136.26034782840844,-0.2007272094488144,6.756935119628906,-0.19814713299274445
6.5200000000000005,42.00689506530762,144.78128202556616,137.72364755619196,-0.2030874341726303,6.76147985458374,-0.19842197000980377
6.53,42.02408866882325,144.7848883654479,139.58667727496132,-0.20601233839988708,6.767270088195801,-0.19877777993679047
6.54,42.04041366577149,144.79234693202156,141.4171816329031,-0.20879945158958435,6.772948265075684,-0.19912755489349365
6.55,42.059299850463866,144.8058433858215,143.61478133797635,-0.21203197538852692,6.779746055603027,-0.19954167306423187
6.5600000000000005,42.07447471618652,144.8204736510237,145.4469932432106,-0.21463517844676971,6.785385608673096,-0.19988220930099487
6.57,42.09202880859375,144.84155161480234,147.64669664654824,-0.2176544964313507,6.792107105255127,-0.20028522610664368
6.58,42.108899688720705,144.86600369203097,149.84758850280144,-0.22056753933429718,6.798760890960693,-0.20068374276161194
6.59,42.12245407104492,144.8885979578054,151.68258712521708,-0.2229224294424057,6.8042426109313965,-0.2010139524936676
6.6000000000000005,42.1381404876709,144.91798143161478,153.88569196276137,-0.22567535936832428,6.810732841491699,-0.20140880346298218
6.61,42.15096015930176,144.94455086748613,155.7559480216726,-0.227963387966156,6.816157341003418,-0.2017420381307602
6.62,42.163124084472656,144.97187162416617,157.59365139899955,-0.23018333315849304,6.821406364440918,-0.20206639170646667
6.63,42.1771728515625,145.00592694736787,159.80003472734543,-0.23283423483371735,6.827593803405762,-0.20244978368282318
6.640000000000001,42.18620223999024,145.02920423205927,161.27162630478136,-0.2346055954694748,6.831646919250488,-0.20270109176635742
6.65,42.197312164306645,145.059284385164,163.14535209979095,-0.23686453700065613,6.836717128753662,-0.20301461219787598
6.66,42.20984344482422,145.09510189717156,165.35479535288502,-0.23955152928829193,6.842554092407227,-0.20337457954883575
6.67,42.21999893188477,145.12553722011313,167.2303926197272,-0.24187685549259186,6.847377300262451,-0.20367299020290375
6.68,42.2313835144043,145.16113616606722,169.44202153335567,-0.2446960210800171,6.852895259857178,-0.20401708781719208
6.69,42.2403751373291,145.19034205495822,171.285926722449,-0.24712033569812775,6.857343673706055,-0.20429696142673492
6.7,42.24905090332032,145.21939767968743,173.16417410268915,-0.24965879321098328,6.86172342300415,-0.20457394421100616
6.71,42.25877723693848,145.25298855002558,175.41239916989056,-0.252777636051178,6.866751194000244,-0.20489200949668884
6.72,42.26621704101563,145.27942138211353,177.25879054784176,-0.25538936257362366,6.870694637298584,-0.20514024794101715
6.73,42.274597549438475,145.31003428997352,179.5090100302808,-0.2586090862751007,6.875260353088379,-0.20542559027671814
6.74,42.28091812133789,145.3337487067718,181.35695869136276,-0.2612636685371399,6.878799915313721,-0.2056456208229065
6.75,42.28792877197266,145.36079625588505,183.60899500412103,-0.2644931375980377,6.882838726043701,-0.20589828491210938
6.76,42.293212509155275,145.381805917772,185.49198253564518,-0.2671656310558319,6.885980129241943,-0.20609933137893677
6.7700000000000005,42.298770904541016,145.40468705149155,187.7119989215744,-0.2702784836292267,6.889413833618164,-0.2063177078962326
6.78,42.30292510986328,145.42259580749533,189.5962705286625,-0.27288857102394104,6.892097473144531,-0.20648707449436188
6.79,42.307168579101564,145.44203452587317,191.81768027318245,-0.27593570947647095,6.894989967346191,-0.20666958391666412
6.8,42.31016578674316,145.4569243382638,193.66937187792956,-0.27846136689186096,6.897179126739502,-0.20680901408195496
6.8100000000000005,42.31311492919922,145.47335777340686,195.8919700753651,-0.2814962565898895,6.8995442390441895,-0.2069624364376068
6.82,42.31503067016602,145.48592532147967,197.744576925461,-0.2840505838394165,6.901299476623535,-0.20709238946437836
6.83,42.31666488647461,145.49977694511648,199.96818599089366,-0.2872045040130615,6.903160572052002,-0.2072303295135498
6.84,42.317451095581056,145.51025445530325,201.8215441617983,-0.2899710536003113,6.9044952392578125,-0.20732827484607697
6.8500000000000005,42.317681121826176,145.51786328603865,203.30447385325644,-0.2923305630683899,6.9054179191589355,-0.2073979377746582
6.86,42.31742362976075,145.52620977720443,205.15837843929467,-0.29555076360702515,6.906389236450195,-0.20747660100460052
6.87,42.31622543334961,145.53391423058818,207.38342184445304,-0.29997649788856506,6.907252311706543,-0.2075653076171875
6.88,42.3143611907959,145.53741128744323,209.23790016638154,-0.3043016791343689,6.9076690673828125,-0.2076369822025299
6.890000000000001,42.310890197753906,145.53731566479485,211.46354462818687,-0.3105189800262451,6.907761096954346,-0.20771819353103638
6.9,42.30676345825196,145.53303996637442,213.3184464218439,-0.31677454710006714,6.907450199127197,-0.20777727663516998
6.91,42.300000000000004,145.5215652485688,215.5445143553778,-0.32583534717559814,6.906514644622803,-0.20782718062400818
6.92,42.292409133911136,145.50513181342575,217.4334304911015,-0.335065096616745,6.905163288116455,-0.20783725380897522
6.93,42.285034561157225,145.48707279326024,218.9176032769886,-0.343431293964386,6.903678894042969,-0.2078177034854889
6.94,42.27126388549805,145.45008048871546,221.14386245581923,-0.3580043315887451,6.900632858276367,-0.20773538947105408
6.95,42.25691299438477,145.40888078764195,222.9989828155297,-0.3721519112586975,6.897215843200684,-0.20761330425739288
6.96,42.23567161560059,145.34526440571244,225.2248458433885,-0.39170071482658386,6.891871452331543,-0.20739585161209106
6.97,42.214148712158206,145.27916183492505,227.07937880683033,-0.4102136194705963,6.8862080574035645,-0.20714955031871796
6.98,42.18313293457032,145.18243269589934,229.30414900442193,-0.43501535058021545,6.877760887145996,-0.20675700902938843
6.99,42.152525711059575,145.08630461352058,231.15739789229983,-0.4574226438999176,6.869223117828369,-0.20630843937397003
7.0,42.116627883911136,144.97360649221537,233.0433770466804,-0.48131150007247925,6.859009265899658,-0.20568010210990906
7.01,42.084118652343754,144.87246505098582,235.29821373699838,-0.5112857818603516,6.844527721405029,-0.20483358204364777
7.0200000000000005,42.03058776855469,144.7076525863134,236.77779663576322,-0.5289083123207092,6.833831787109375,-0.2040242850780487
7.03,41.98129348754883,144.55797582084176,238.62566333457517,-0.5482223629951477,6.819011688232422,-0.20270001888275146
7.04,41.91738052368164,144.36861565629232,240.84009262576333,-0.5676146745681763,6.798907279968262,-0.20122043788433075
7.05,41.86079063415527,144.20602983328934,242.68249517323926,-0.5810181498527527,6.780313014984131,-0.20001320540905
7.0600000000000005,41.78954086303711,144.007995328494,244.88924733180033,-0.5944501757621765,6.7554545402526855,-0.19870951771736145
7.07,41.72778739929199,143.84112014669222,246.724327916486,-0.6039976477622986,6.732851982116699,-0.1978139728307724
7.08,41.64997673034668,143.63301794306028,248.954739850332,-0.6145604252815247,6.703472137451172,-0.19649749994277954
7.09,41.584113693237306,143.4545997415612,250.78126903817682,-0.6227059960365295,6.678081512451172,-0.19515688717365265
